index,datetime,nonce,previous hash,transactions
57,04-26-2024-15:23:04,d454cce1663cb91be55bbaf60024275d27d5c9559edf4d6210139148e16a1430,d6d77640789bbada7e91e2674e11606dc7cda4c0c0a0118c14638bff9bdcaa81,"['889b8f226ac94725bad83da4cacf6958:04-26-2024-15:23:04:Susan:Doug:$199:cell phone bill', 'c9ebade3725746129af55828311bd113:04-26-2024-15:23:04:Tracy:Amy:$310:fantasy football', '3c83dd5df07b4768b13d840541f21d28:04-26-2024-15:23:04:Amber:Amy:$23:happy hour', '8e90c63256254fcca92ad42f39b99f3f:04-26-2024-15:23:04:Alexis:Amber:$142:dog sitting', 'dfd8175777a442d48efded0a295acfa5:04-26-2024-15:23:04:Miguel:Jose:$11:drinks', 'a9b448d715744dcc97e3620334910c0c:04-26-2024-15:23:04:Jerome:Alice:$298:tacos']"
58,04-26-2024-15:23:04,ed88bb76e7bba8f0b496ce5915ed0984d89d17c448792ca09d74d0970f40585d,d454cce1663cb91be55bbaf60024275d27d5c9559edf4d6210139148e16a1430,"['785c36ac4db24812a635ec2a508b6bcc:04-26-2024-15:23:04:Anthony:Tonya:$251:tacos', '16b6013d33ff4db8a0f43ab2586018d5:04-26-2024-15:23:04:Mark:Juan:$96:rent', 'c589968ab34a4a548e25ac42f4d020e0:04-26-2024-15:23:04:Susan:Doug:$297:food', '52eec91ef12243e88e06b8731eb1e8a6:04-26-2024-15:23:04:Simy:Tyson:$146:coffee']"
59,04-26-2024-15:23:04,c0f098e4fd91d9b1c443484cb445f1eabfe1c7d58f84af07edcb1fb4f521b405,ed88bb76e7bba8f0b496ce5915ed0984d89d17c448792ca09d74d0970f40585d,"['5ee7488c7bdc48f7b083e7a675595d6d:04-26-2024-15:23:04:Miguel:Hugh:$258:coffee', '602104e9483e4a98844f895aa6f613ee:04-26-2024-15:23:04:Tyson:Jose:$95:concert tickets', 'c749d8f311f84b65a265210cf09265e2:04-26-2024-15:23:04:Mark:Tracy:$44:services', 'a7256a04b81841e2b43a9cae564accc6:04-26-2024-15:23:04:Anthony:Miguel:$151:sushi', 'b0ab4033e6f2411eb0e774c1c231520d:04-26-2024-15:23:04:Miguel:Doug:$43:power bill', 'be970406fa074e52af10a96a4ba27767:04-26-2024-15:23:04:Alice:Kelly:$255:pizza', 'c4bc2cd71f5a480cb41b1cfd74863f06:04-26-2024-15:23:04:Rick:Rebecca:$93:daycare', '631d8aed48d242038e555d73690af758:04-26-2024-15:23:04:Hugh:Steve:$106:services', '699a14ef21d64b29aaed10c58002640e:04-26-2024-15:23:04:Rebecca:Doug:$292:fantasy football']"
60,04-26-2024-15:23:04,16736ea8feb421dbb3dc1409a1c16a852f6ec3de12bc1fd3ecd9db4e71a18b1f,c0f098e4fd91d9b1c443484cb445f1eabfe1c7d58f84af07edcb1fb4f521b405,"['8ec35123e62940749a50391c14d9110b:04-26-2024-15:23:04:Amy:Tamara:$209:happy hour', 'b2f35a9dd7bb4373bb5f834f66324bee:04-26-2024-15:23:04:Tonya:Miguel:$304:swim lessons', '5298990f8df44a8ea43870878a17c43f:04-26-2024-15:23:04:Hugh:Tracy:$218:dog sitting', '34e3e97099b243329ba6a2ddb9349c5f:04-26-2024-15:23:04:Steve:Mark:$104:cell phone bill', '88bffb2d76504a53a6b9bc64f65df116:04-26-2024-15:23:04:Juan:Miguel:$339:tacos', '9e4ee435b97c48d489edde3770202575:04-26-2024-15:23:04:Mark:Tyson:$330:sushi', 'a0b76dae7b8342e9983d77022e4af7d7:04-26-2024-15:23:04:Hugh:Susan:$107:piano lessons', 'c207cfd692de43578305504fd5471851:04-26-2024-15:23:04:Miguel:Tonya:$49:water bill', '45a8a82b0e17486999de9efc8d00dfec:04-26-2024-15:23:04:Steve:Alice:$299:services', 'c14a00deec5a4e8a9ebedf5e2e64722b:04-26-2024-15:23:04:Bob:Mark:$217:concert tickets', '31b5f39654ae494489b34f24fc233e57:04-26-2024-15:23:04:Anthony:Alice:$241:cell phone bill', '0622d8228db2411b96cd65e9054e6413:04-26-2024-15:23:04:Amy:Gary:$62:piano lessons', 'e7f338ca4238431bae8ea17e37667d7b:04-26-2024-15:23:04:Bob:Jacob:$36:services', '8f04377f030d4bb89e878f8b6bded77f:04-26-2024-15:23:04:Rebecca:Bob:$210:coffee', '8c499d0df9c641c3bb97cfc005f811cc:04-26-2024-15:23:04:Bob:Steve:$324:services']"
61,04-26-2024-15:23:04,a42581ad1b179e4bca4bf9707c853717bc529e11abf7e748fec50b526a63681b,16736ea8feb421dbb3dc1409a1c16a852f6ec3de12bc1fd3ecd9db4e71a18b1f,"['a43b0b02e1774911aeba78f1ec0d2e9d:04-26-2024-15:23:04:Juan:Rebecca:$47:dog sitting', 'db1695d24fe84641a0e47117d17e1d78:04-26-2024-15:23:04:Simy:Bob:$258:coffee', '5350ad0384dc4eb1be6f47bff4e24da9:04-26-2024-15:23:04:Rick:Hugh:$121:rent', '5a2087fca54e4382807118c03fc934a7:04-26-2024-15:23:04:Amber:Gary:$319:parking', '89d39f5061cb46e49fa3f751269009e9:04-26-2024-15:23:04:Hugh:Rebecca:$172:rent', '220f762acfa64c0bb7ca8e9d6640295e:04-26-2024-15:23:04:Alice:Miguel:$90:cell phone bill', 'c6b290a057584949b7fda265fa94acae:04-26-2024-15:23:04:Juan:Amy:$109:tacos', '0e87992d5c8f48e5b66669d63d12b271:04-26-2024-15:23:04:Amy:Hugh:$258:pizza', 'ec6c6fdae90748478525602b1edbef75:04-26-2024-15:23:04:Tamara:Jerome:$280:concert tickets', 'ba693dc6077c41f0a76897c3e6dc5fff:04-26-2024-15:23:04:Hugh:Steve:$258:sushi', 'c8538d27c0014b13b73d23678cf28f39:04-26-2024-15:23:04:Alice:Jacob:$243:cell phone bill', '6c4950c31c5243a89c1e1e1f032bed8b:04-26-2024-15:23:04:Gary:Alice:$336:pizza', '8092132c86ae4a49a7a1c297b95d790b:04-26-2024-15:23:04:Jerome:Juan:$285:cell phone bill', '3ea188d9bb104d79b2efb388898c310d:04-26-2024-15:23:04:Jacob:Anthony:$153:dog sitting', '9946d57089ca471ba908711b36bf9f10:04-26-2024-15:23:04:Tonya:Jerome:$30:coffee', '39a9ad3346db4ca2907699d004573e94:04-26-2024-15:23:04:Bob:Tyson:$191:fantasy football', 'de639f20db04457a9030eba276b3d76a:04-26-2024-15:23:04:Hugh:Anthony:$13:rent', '16e8c191d6144c65ba5011296f605db9:04-26-2024-15:23:04:Tamara:Rick:$172:dog sitting', '79559c9dd3d7491793ab1071a70c20f9:04-26-2024-15:23:04:Doug:Rebecca:$182:happy hour']"
62,04-26-2024-15:23:04,64c5d5b684abf696a584c0d8bafbb086d20968174db000793c0bd6353cda71f0,a42581ad1b179e4bca4bf9707c853717bc529e11abf7e748fec50b526a63681b,"['3760c168448e4f25897126c06e02dfc8:04-26-2024-15:23:04:Tonya:Amber:$215:cell phone bill', 'bdbb639c834f4218b1e5ea9b1bd4d951:04-26-2024-15:23:04:Tamara:Bob:$59:concert tickets', 'e452319562d54f1483dace4775230162:04-26-2024-15:23:04:Tyson:Rick:$298:sushi']"
63,04-26-2024-15:23:04,1db0f55b7232c1dd885d2643e148ba2bcfbb728bf03c40da3d6dbb94f9831a06,64c5d5b684abf696a584c0d8bafbb086d20968174db000793c0bd6353cda71f0,"['22af09898cb148a79a13c5316d8fe717:04-26-2024-15:23:04:Hugh:Bob:$213:power bill', '09a7a40a72ec4a3e9a9852e55bd7c4bd:04-26-2024-15:23:04:Jose:Tamara:$125:rent', '25d4455b136246de8e3b56e833430616:04-26-2024-15:23:04:Tyson:Alice:$226:drinks', '8fdca1d51b4543f99ee3eec48b45430a:04-26-2024-15:23:04:Amber:Rick:$323:parking', 'db58cce386b44344a02f2435d23b5bb3:04-26-2024-15:23:04:Tyson:Tamara:$307:baby sitting', '43627be8bf93435fb26ada44afeac61b:04-26-2024-15:23:04:Amber:Doug:$100:coffee', '70418c9822ae4fc8871144a8ab106e2a:04-26-2024-15:23:04:Tonya:Gary:$82:dog sitting', '9812c00eb8a34d208a42312e2b4048a4:04-26-2024-15:23:04:Mark:Hugh:$346:fantasy football', '3abf1c93bf5f4b0c9d347cb63acae89a:04-26-2024-15:23:04:Alice:Alexis:$144:dog sitting', 'a0d55bf0d52a49eebb5a652db642aeb6:04-26-2024-15:23:04:Rebecca:Mark:$260:tacos', '1b07923d9c164f62b0c070b9969cede4:04-26-2024-15:23:04:Juan:Alexis:$28:water bill']"
64,04-26-2024-15:23:04,724bf29a7c7bcc9ebb47b2284553434e6f4d7e4e3e3617cd587aa5fd66b94eb5,1db0f55b7232c1dd885d2643e148ba2bcfbb728bf03c40da3d6dbb94f9831a06,"['d8561a31d5a3497b974f6f45bf1aa463:04-26-2024-15:23:04:Amber:Amy:$100:food', '46029fc4d85144e3b7dc2cab6febdb1f:04-26-2024-15:23:04:Alice:Tyson:$170:coffee', '93fb2f54145046b0a7768b41d48636a3:04-26-2024-15:23:04:Doug:Hugh:$62:drinks', '3a2b200aa3f84dbbbede93083af4dfa2:04-26-2024-15:23:04:Hugh:Tonya:$315:happy hour', '2ccefb6d2f9e480fa602a45d962d1530:04-26-2024-15:23:04:Amber:Alexis:$118:concert tickets', '4e27f3f118224f61aae1ca938bf8b899:04-26-2024-15:23:04:Amy:Susan:$79:drinks', '1801636be41a4c5aae0ef59bb403138c:04-26-2024-15:23:04:Tamara:Simy:$287:cell phone bill', '07c5983f68f7457585bd68b71f734da1:04-26-2024-15:23:04:Miguel:Jerome:$145:drinks', '1226369725774ae7b9f2da414f6bb94b:04-26-2024-15:23:04:Miguel:Tonya:$36:dog sitting']"
65,04-26-2024-15:23:04,50135cdc71ac44f8cc922009a792e0c9ac054e1ea39650570e0081d263bde5f4,724bf29a7c7bcc9ebb47b2284553434e6f4d7e4e3e3617cd587aa5fd66b94eb5,"['98b61af3acb44bd1b9f345fa60e2a88d:04-26-2024-15:23:04:Tonya:Amber:$209:dog sitting', '2da3c741bcb94e008ccfc0ea66ca6197:04-26-2024-15:23:04:Jerome:Amber:$279:parking', 'd5b5ae83f4ae4a93aa0db2cc1697f502:04-26-2024-15:23:04:Bob:Susan:$239:piano lessons', 'd112b837bb8343c1945e0ba43a52ba9a:04-26-2024-15:23:04:Hugh:Bob:$153:power bill', 'd3928cd9aeb8492b9b93725736dcb8e2:04-26-2024-15:23:04:Juan:Kelly:$220:sushi', '35884c3701c44e5ca475793434328988:04-26-2024-15:23:04:Rick:Anthony:$49:sushi', 'b8e1561c8ce24329bb3d0d60a2940cdd:04-26-2024-15:23:04:Susan:Kelly:$288:piano lessons', 'df02624f82424d16963b5e8f4fb4caaa:04-26-2024-15:23:04:Tyson:Tonya:$146:dog sitting', '5285cbac63334da68a21f36dfa923d84:04-26-2024-15:23:04:Jerome:Miguel:$218:fantasy football']"
66,04-26-2024-15:23:04,dab40bec20d1e6beba7c5060d76f1a9344760cd197e2d356925e1d032a17ac48,50135cdc71ac44f8cc922009a792e0c9ac054e1ea39650570e0081d263bde5f4,"['d6cd343e219d4c01add5243574965532:04-26-2024-15:23:04:Jerome:Alice:$48:concert tickets', '8d63af6cb2c5495b912d8e4c028c5a52:04-26-2024-15:23:04:Gary:Jerome:$316:cell phone bill', 'c9f04542782a436e9f291ab627ba2aa2:04-26-2024-15:23:04:Rick:Miguel:$333:swim lessons', '83c48d17b6f742958304d847f4aba6ad:04-26-2024-15:23:04:Tonya:Alice:$126:dog sitting', 'bc3aea215c554d3ca0d3f706f117d9ab:04-26-2024-15:23:04:Miguel:Anthony:$252:power bill', '4580fe5046cf4fea977f196e4cc880b4:04-26-2024-15:23:04:Gary:Hugh:$279:happy hour', '37debd44fa984483a96cf0dc2fd6d617:04-26-2024-15:23:04:Hugh:Susan:$145:concert tickets', 'b57842656ecc442da3221caddcec232e:04-26-2024-15:23:04:Steve:Bob:$56:cell phone bill', '5e5121d0370e47e58641cc1accb897e7:04-26-2024-15:23:04:Alice:Kelly:$139:pizza', '5b85d20ccbf54e538c7752338ba2e77d:04-26-2024-15:23:04:Bob:Amber:$294:rent', '0e75fc2eed9b4dc7bf919c09b364d599:04-26-2024-15:23:04:Jerome:Doug:$237:concert tickets', '89681d7d9cd840feae261919c196f63e:04-26-2024-15:23:04:Miguel:Alexis:$25:piano lessons', 'ddf3c5ca4b744ade97bfc77387fbfa84:04-26-2024-15:23:04:Simy:Hugh:$196:happy hour', '277cba788b32428e8c0e979460133582:04-26-2024-15:23:04:Tonya:Jose:$161:water bill', '9aad689b9ced45dfa9b5bccee2fedbd5:04-26-2024-15:23:04:Susan:Amber:$155:concert tickets', '9fd140ec464f45c18dca8186106889fd:04-26-2024-15:23:04:Susan:Tonya:$157:swim lessons', 'e67570fbafd54a46b894e78ce2caf800:04-26-2024-15:23:04:Kelly:Simy:$166:pizza', 'aefc2534136842b6b353a56f13ec76f5:04-26-2024-15:23:04:Anthony:Tonya:$90:parking', '2988ede4d4ad46a984a9b20b388df9bd:04-26-2024-15:23:04:Gary:Alice:$31:daycare']"
67,04-26-2024-15:23:04,c205c4966f1a3894f6d1a91c88b359bac4de48e8bd0ba241542d8e543516f427,dab40bec20d1e6beba7c5060d76f1a9344760cd197e2d356925e1d032a17ac48,"['96ff4eb64e71491592339350f04341f2:04-26-2024-15:23:04:Jose:Tamara:$319:services', '8fd9035fb1184761a79974141ce30c90:04-26-2024-15:23:04:Tonya:Alice:$40:power bill', '2f04a5886f45437e9a8e2f610585fa88:04-26-2024-15:23:04:Tracy:Juan:$235:piano lessons']"
68,04-26-2024-15:23:04,2f054009e8e7c12d3dca1ddbd108e1a52dab1640abe009511eac6db281fca282,c205c4966f1a3894f6d1a91c88b359bac4de48e8bd0ba241542d8e543516f427,"['01c15d7d019c4eeb928dd600d44ce940:04-26-2024-15:23:04:Miguel:Tamara:$64:swim lessons', '7deea71fb2d7431f89fb8273f148ae43:04-26-2024-15:23:04:Rick:Juan:$94:services', '1d8a0c1ad9664e748e5ac0363e883261:04-26-2024-15:23:04:Rebecca:Jacob:$225:sushi', 'e19ada2dc3d242309635f2a89cced33f:04-26-2024-15:23:04:Jerome:Doug:$157:power bill', 'd3a60552bd9045a3895a097f991d2554:04-26-2024-15:23:04:Bob:Tracy:$96:tacos', 'ba7c9d8c66dd401da64736d7f050c591:04-26-2024-15:23:04:Tamara:Rick:$134:food', 'c4ce3f7e12914cbc8a28966bed15ab92:04-26-2024-15:23:04:Alice:Hugh:$281:piano lessons']"
69,04-26-2024-15:23:04,3febd56b84516d2e179c5b3e8041aad6c9200f400e380ee544dcfb74b92af8da,2f054009e8e7c12d3dca1ddbd108e1a52dab1640abe009511eac6db281fca282,"['8c24d5b681e14b43865a3b438c8cd4be:04-26-2024-15:23:04:Steve:Mark:$12:piano lessons', 'd9f55b56b1b9422f958b99e8a513b702:04-26-2024-15:23:04:Mark:Alexis:$53:piano lessons', '84150bf69e9541fda957f59f1b6d2550:04-26-2024-15:23:04:Mark:Anthony:$178:piano lessons', '6727e29cf2d7433ab1b4d3aacb08c836:04-26-2024-15:23:04:Susan:Jerome:$123:services', '72728afe9f6c4165bcdd1a3be605d207:04-26-2024-15:23:04:Tracy:Rick:$88:coffee', '2610852b1cae49c5a0720e5ecb0760c6:04-26-2024-15:23:04:Anthony:Kelly:$345:cell phone bill', '2b6e429cb0624cc2892d0c82f882f0a0:04-26-2024-15:23:04:Simy:Rebecca:$324:food', 'e6e9787482214046b88e38bc57f556a9:04-26-2024-15:23:04:Amber:Kelly:$236:swim lessons', '3826989cb15344a8a56e0136e402506d:04-26-2024-15:23:04:Simy:Alice:$137:water bill', '14439627df6d40c4bff3bfdf1f3abe23:04-26-2024-15:23:04:Jerome:Jose:$113:dog sitting', '45089b55c20442048fe9e525b0679549:04-26-2024-15:23:04:Miguel:Hugh:$335:coffee', 'e70613c20b34417ca01f2fb2ef5c92d2:04-26-2024-15:23:04:Jose:Bob:$151:cell phone bill', '472c998621ce40e69db5cd46e2144144:04-26-2024-15:23:04:Rebecca:Jose:$119:power bill', 'def7dc238e0843198b149688e7be7244:04-26-2024-15:23:04:Juan:Bob:$58:swim lessons', '02add94566b541d492e1b4bafcb8e1e4:04-26-2024-15:23:04:Mark:Tyson:$241:daycare', '1a51cb360ee54f69ae0a5ca3e43dba3d:04-26-2024-15:23:04:Jacob:Tonya:$238:coffee', 'a6c230603c834bbfbb3737d831fa0ec8:04-26-2024-15:23:04:Simy:Jerome:$217:drinks', '18c07b7e3e704e898fc2a9009f58e712:04-26-2024-15:23:04:Jose:Anthony:$243:cell phone bill', '491d0f35567f400bbbbfe51ec04b69f2:04-26-2024-15:23:04:Mark:Rebecca:$244:services']"
70,04-26-2024-15:23:04,8e008380d99c1c837dc2e102d3484ee8167f645b2030a9e40bb36787dbe80374,3febd56b84516d2e179c5b3e8041aad6c9200f400e380ee544dcfb74b92af8da,"['93d071985b844c04bc0f88d3c0c41c83:04-26-2024-15:23:04:Jerome:Anthony:$326:swim lessons', '049f8fec509f4d38b9ea3310d7c97ffa:04-26-2024-15:23:04:Hugh:Gary:$67:rent', '24b92accc95a4fdea52749f40f383059:04-26-2024-15:23:04:Simy:Alexis:$226:piano lessons', 'e18249bbeca4412ba05b06a39965e19f:04-26-2024-15:23:04:Bob:Tamara:$152:pizza', 'a40902a3402d4880a767d730a102ba7f:04-26-2024-15:23:04:Rebecca:Mark:$143:food', 'a16298a2da7d44feb63cfeb2c389293e:04-26-2024-15:23:04:Jacob:Alice:$236:fantasy football', '9a6c5862edcf42e9af1bfd94f918bd5d:04-26-2024-15:23:04:Alexis:Kelly:$174:sushi', '3609f9339f5a4e1e91efa72fec2f028e:04-26-2024-15:23:04:Tamara:Tonya:$51:water bill']"
71,04-26-2024-15:23:04,2720a230b29029a109064a7900564b3bfa6055ea72616481185ca68207f10016,8e008380d99c1c837dc2e102d3484ee8167f645b2030a9e40bb36787dbe80374,"['69703e7f3e7d4ae8929b8c410dfe62d6:04-26-2024-15:23:04:Steve:Jerome:$237:sushi', '2b0cf07ce5a046c8bc1908454f027ded:04-26-2024-15:23:04:Steve:Kelly:$187:tacos', 'fe6230f652914a53b8da20e9472bd56a:04-26-2024-15:23:04:Juan:Jerome:$239:dog sitting', '963903b7bb114716904bbff0fef94d0c:04-26-2024-15:23:04:Miguel:Gary:$201:pizza', '72d97e8791db451fbfc6afd4d71a5fba:04-26-2024-15:23:04:Anthony:Tonya:$267:baby sitting']"
72,04-26-2024-15:23:04,3227e39cf9124f5e914cf7628b4b9164ac18c9ca077eb15319849d0db7c78b77,2720a230b29029a109064a7900564b3bfa6055ea72616481185ca68207f10016,"['858127903987452aac554ab99cd4cdbb:04-26-2024-15:23:04:Miguel:Jacob:$238:pizza', 'a3d6164362424d708a96b239e89c068c:04-26-2024-15:23:04:Jose:Jerome:$252:swim lessons', '0867f9f56f784fa6ac5327b76c54f90e:04-26-2024-15:23:04:Anthony:Gary:$145:baby sitting', '5fae1dacf8594a45910ffd53592b1441:04-26-2024-15:23:04:Susan:Mark:$152:swim lessons', '0f2312dffc094ade9aae042674739702:04-26-2024-15:23:04:Steve:Tonya:$100:piano lessons', 'c77a76d6f13b4c08ab8d2ba465e69c2c:04-26-2024-15:23:04:Hugh:Jacob:$326:cell phone bill', '6559f56d19f546e9b5ee195c63aacfdc:04-26-2024-15:23:04:Amber:Juan:$46:parking', '34361b6a511045d48a2a4f42e06fe4ea:04-26-2024-15:23:04:Steve:Gary:$150:sushi', 'd556acc310db40b4a7233a3bbbff05de:04-26-2024-15:23:04:Gary:Mark:$342:rent', 'c019d6d566c240efb977669b35499e66:04-26-2024-15:23:04:Amy:Amber:$17:daycare']"
73,04-26-2024-15:23:04,82d892824bb3224c6d4376f3e4896173a251dbc9bf5074bb165bfaba3f65780a,3227e39cf9124f5e914cf7628b4b9164ac18c9ca077eb15319849d0db7c78b77,"['cc3ec0f23ded47e9977241bdf3ca9c8a:04-26-2024-15:23:04:Susan:Steve:$10:water bill', '81858dff2f884074ad8761d0541137fd:04-26-2024-15:23:04:Kelly:Rick:$61:piano lessons', '892b10bcfb6d4687a09512488284dbb7:04-26-2024-15:23:04:Gary:Bob:$105:drinks', '822ffed2cda84f269120ceeaee968e04:04-26-2024-15:23:04:Rick:Alice:$266:water bill', '2fdf1c88a500446ea896fc8de707637c:04-26-2024-15:23:04:Hugh:Amy:$27:pizza', 'cb823dc97dcd41808d9f5991854e8e5e:04-26-2024-15:23:04:Tracy:Rebecca:$54:tacos', 'aaa8e980f8194041a46c1654573e0b96:04-26-2024-15:23:04:Kelly:Tracy:$99:dog sitting', 'ebba55736848481e8cfdcc3cc2122cd5:04-26-2024-15:23:04:Miguel:Alice:$70:swim lessons', '9574fc72973c4a0db89a14fe219266b3:04-26-2024-15:23:04:Hugh:Tyson:$269:tacos', 'd6b3dbf753a049db9391551cd929ff51:04-26-2024-15:23:04:Hugh:Jerome:$182:swim lessons', 'b546b297fc3c4e4a8520282567f82a5b:04-26-2024-15:23:04:Doug:Alexis:$87:piano lessons', 'c11d7a6e50eb4ff6a546432a764ce3d4:04-26-2024-15:23:04:Amber:Kelly:$224:cell phone bill', '363c110bb9c645e0a1cf4a57fabbd6b9:04-26-2024-15:23:04:Rebecca:Kelly:$149:water bill', '84292448f9b543608686caf5c2069de8:04-26-2024-15:23:04:Alexis:Mark:$119:tacos']"
74,04-26-2024-15:23:04,24c16ccc2d08fe657f273c6009f6c2f7bad9b291b52f62585e85b397ce093ac6,82d892824bb3224c6d4376f3e4896173a251dbc9bf5074bb165bfaba3f65780a,"['a2b8d0140abc4954ba0542b97ae4e33f:04-26-2024-15:23:04:Rebecca:Amy:$72:power bill', '2a119ddc21604d65b98ad24962a16e4d:04-26-2024-15:23:04:Alexis:Steve:$124:food', '524b007bf41a455e9ffc83997208ed4a:04-26-2024-15:23:04:Bob:Simy:$91:parking', '300ce1a958c64fa38f88984950b27975:04-26-2024-15:23:04:Bob:Doug:$50:happy hour', '5b55c558d940480d8043a946249d406c:04-26-2024-15:23:04:Mark:Kelly:$202:coffee', '482dfea93676408a9452d93a02b047dd:04-26-2024-15:23:04:Jose:Amy:$99:swim lessons', '0141898d31244e3684572a4a0b3dd7a4:04-26-2024-15:23:04:Jacob:Rebecca:$108:pizza', '9f0cf60570454bed9f47c8a9716f9407:04-26-2024-15:23:04:Jose:Doug:$63:parking', 'e952b1731af947dbacefd95211a1745d:04-26-2024-15:23:04:Juan:Kelly:$294:parking', '7c10b6653c084baa8120336c7567b543:04-26-2024-15:23:04:Jacob:Bob:$83:daycare', 'ded0673c01994707971493df36bf3379:04-26-2024-15:23:04:Alexis:Doug:$149:baby sitting', '30d3bd7100044df88534159ed26b6f7b:04-26-2024-15:23:04:Juan:Rick:$225:fantasy football', '5e4b061e5c3f44f0a76ab0626733548d:04-26-2024-15:23:04:Jerome:Alice:$235:swim lessons', 'bc5aba5d52e44ecb87b04eaeb6ae594c:04-26-2024-15:23:04:Rebecca:Gary:$209:services']"
75,04-26-2024-15:23:04,66d674a6287a1578c358918f20c58b9b681b1b6d3a442c4fcd92aa8cd89bcd42,24c16ccc2d08fe657f273c6009f6c2f7bad9b291b52f62585e85b397ce093ac6,"['f04d14476a274c359be1385b2a485d84:04-26-2024-15:23:04:Hugh:Susan:$252:baby sitting', '8e4e9d27f969467d98d01aa8efb187e0:04-26-2024-15:23:04:Alexis:Simy:$57:parking', '8c18101af2dc49a6918cfcdaa72dde4a:04-26-2024-15:23:04:Tracy:Miguel:$126:swim lessons', '38cf79b90c4048a2aeb899bc5041a640:04-26-2024-15:23:04:Rebecca:Doug:$104:happy hour', '1dd3a9063f024baf91b6a146424a2b61:04-26-2024-15:23:04:Kelly:Jacob:$41:daycare', 'd0e31520b51544819cb2f6d1d4f43d25:04-26-2024-15:23:04:Alexis:Amy:$215:services']"
76,04-26-2024-15:23:04,9e67873bfffb70e1b89db0a1a36f0f23468e07305111b2d9baa85e6470855963,66d674a6287a1578c358918f20c58b9b681b1b6d3a442c4fcd92aa8cd89bcd42,"['f802e548564e473b8b11117fb6f15a8e:04-26-2024-15:23:04:Tyson:Amber:$216:concert tickets', 'f7a6f603603a438bbd7af5dbec4d7764:04-26-2024-15:23:04:Alexis:Simy:$21:daycare', 'e8b9bc7dbd0f4136be59b504df09749a:04-26-2024-15:23:04:Anthony:Tracy:$346:coffee', 'eedcf700f11d41109fcef72cbcafd076:04-26-2024-15:23:04:Jose:Miguel:$185:rent', '13d216c5503846fd9ac93d0568a8f65c:04-26-2024-15:23:04:Mark:Amber:$235:happy hour', '148f74fcde4c4168a38ceac5bc414f43:04-26-2024-15:23:04:Simy:Steve:$249:food']"
77,04-26-2024-15:23:04,b0d80789b1da197521b874da784f30652d8a0353f2fedda34022d44dec456453,9e67873bfffb70e1b89db0a1a36f0f23468e07305111b2d9baa85e6470855963,"['7be315808d4c41fcb4d467f75131e2c4:04-26-2024-15:23:04:Amy:Jerome:$274:sushi', '73e46a7216c14178a9851e3c657e4879:04-26-2024-15:23:04:Rick:Jose:$146:piano lessons', '46f8610d03ae4c8489508bca3a873248:04-26-2024-15:23:04:Susan:Jose:$134:water bill', 'cfd908a38293463e947823d600df2625:04-26-2024-15:23:04:Amy:Jerome:$294:parking', '01e282008b7648ffb88e0c43af3672c6:04-26-2024-15:23:04:Kelly:Doug:$332:fantasy football']"
78,04-26-2024-15:23:04,e6af724dad0d8e09f6c8d54531075fb8d5945d40164098b7d4b4203dbc80419a,b0d80789b1da197521b874da784f30652d8a0353f2fedda34022d44dec456453,"['1db0b4e33ccc45e09162120b62299c1e:04-26-2024-15:23:04:Bob:Amber:$23:piano lessons', 'aefaa6d597ae4452baa551218d06f0a0:04-26-2024-15:23:04:Jerome:Gary:$122:baby sitting', 'dc7ee5e10ccc413bb49582b5932c319d:04-26-2024-15:23:04:Anthony:Tamara:$260:sushi', '719806e18c2f45eba6f2fe26a08dd698:04-26-2024-15:23:04:Tamara:Amy:$23:fantasy football', '897b0546ec214422a20363dff4fed16a:04-26-2024-15:23:04:Anthony:Jacob:$111:daycare', 'dccccea790e543729f4252c7f54ca490:04-26-2024-15:23:04:Simy:Tracy:$209:coffee', 'db49969840ca426a8ff3b7e7351d66e6:04-26-2024-15:23:04:Mark:Juan:$48:daycare', '10cf693d29a74ad097d37fe988e368dc:04-26-2024-15:23:04:Mark:Rick:$181:rent', '7a2fa3570a7f47d8b8806c8c39a56638:04-26-2024-15:23:04:Rick:Anthony:$135:rent']"
79,04-26-2024-15:23:04,495f22b4757080324a0d0719d2fa278751e1a49f46457fbcae830d1f2a10b85f,e6af724dad0d8e09f6c8d54531075fb8d5945d40164098b7d4b4203dbc80419a,"['0804d6e18c534560ae1ca26c6dce245e:04-26-2024-15:23:04:Hugh:Mark:$328:piano lessons', 'f2d034adc074455f82c67bba12841871:04-26-2024-15:23:04:Tracy:Amy:$346:baby sitting', 'f0ddc44450ef40ae9cdc93fca487a5d6:04-26-2024-15:23:04:Rebecca:Bob:$79:tacos', 'daf8367b92104a569100cfac0645dc93:04-26-2024-15:23:04:Gary:Amy:$298:cell phone bill', 'bde83a52ea804b94949f3669dc4ba93b:04-26-2024-15:23:04:Susan:Jose:$274:sushi', '96458f9675f1430786660706bb241346:04-26-2024-15:23:04:Amber:Mark:$31:pizza', 'eba2daef9f084549a51b50bd8bc36433:04-26-2024-15:23:04:Steve:Juan:$70:daycare', '9eb68af9c52c47aaa05835d744f146f3:04-26-2024-15:23:04:Jacob:Amber:$346:drinks']"
